Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bottle,bear1,bottle,0.0029851198,5.9536585e-05,0.0029851198,1,0,0,bottle,,,1,0
bottle,bird3,dog,0.0015332595,0.00027737467,0.0019589525,0,0,1,bottle,,,1,0
bottle,car1,knife,0.0024124891,4.5244855e-05,0.0034148176,0,0,1,bottle,,,1,0
bottle,cat3,bottle,0.0022549941,0.0015355783,0.0022549941,1,0,0,bottle,,,1,0
bottle,chair2,knife,0.002187788,0.0005342791,0.002379535,0,0,1,bottle,,,1,0
bottle,clock1,knife,0.0022430078,0.0006193388,0.0026918226,0,0,1,bottle,,,1,0
bottle,dog2,knife,0.0019771303,0.0013640304,0.0060718185,0,0,1,bottle,,,1,0
bottle,keyboard3,knife,0.0019126182,0.0002950856,0.0027165918,0,0,1,bottle,,,1,0
bottle,bear2,bottle,0.0022652566,4.596801e-05,0.0022652566,1,0,0,bottle,,,1,0
bottle,boat3,knife,0.0030378357,0.00010474321,0.003855757,0,0,1,bottle,,,1,0
bottle,car1,knife,0.0024124891,4.5244855e-05,0.0034148176,0,0,1,bottle,,,1,0
bottle,clock2,bottle,0.0024610087,0.00056864624,0.0024610087,1,0,0,bottle,,,1,0
bottle,dog1,knife,0.0027799143,0.0011319198,0.004451758,0,0,1,bottle,,,1,0
bottle,truck3,knife,0.0014778357,6.925727e-05,0.002713829,0,0,1,bottle,,,1,0
bottle,bottle3,bottle,0.0028750678,0.0028750678,0.0028750678,1,1,0,bottle,,,1,1
bottle,car2,knife,0.0026412176,6.951541e-05,0.0027236904,0,0,1,bottle,,,1,0
bottle,chair3,knife,0.001623677,0.0005879536,0.002836613,0,0,1,bottle,,,1,0
bottle,clock1,knife,0.0022430078,0.0006193388,0.0026918226,0,0,1,bottle,,,1,0
bottle,elephant1,bottle,0.00207465,0.00018106472,0.00207465,1,0,0,bottle,,,1,0
bottle,knife3,knife,0.001577595,0.002844668,0.002844668,0,1,0,knife,,,0,1
bottle,airplane2,knife,0.0016512048,6.9265684e-06,0.0030814873,0,0,1,bottle,,,1,0
bottle,bear2,bottle,0.0022652566,4.596801e-05,0.0022652566,1,0,0,bottle,,,1,0
bottle,bicycle3,knife,0.0023686248,0.00028126856,0.0026667807,0,0,1,bottle,,,1,0
bottle,bird1,knife,0.0022710594,0.0005274401,0.0029691947,0,0,1,bottle,,,1,0
bottle,boat3,knife,0.0030378357,0.00010474321,0.003855757,0,0,1,bottle,,,1,0
bottle,bottle3,bottle,0.0028750678,0.0028750678,0.0028750678,1,1,0,bottle,,,1,1
bottle,cat3,bottle,0.0022549941,0.0015355783,0.0022549941,1,0,0,bottle,,,1,0
bottle,chair3,knife,0.001623677,0.0005879536,0.002836613,0,0,1,bottle,,,1,0
bottle,knife3,knife,0.001577595,0.002844668,0.002844668,0,1,0,knife,,,0,1
bottle,airplane1,knife,0.0022067206,3.1301e-05,0.003992436,0,0,1,bottle,,,1,0
bottle,bicycle1,knife,0.0026180528,0.00027225504,0.003378095,0,0,1,bottle,,,1,0
bottle,car3,knife,0.0018477049,2.4202285e-05,0.0031617526,0,0,1,bottle,,,1,0
bottle,dog2,knife,0.0019771303,0.0013640304,0.0060718185,0,0,1,bottle,,,1,0
bottle,oven2,dog,0.0013543332,0.00068044773,0.0018105721,0,0,1,bottle,,,1,0
bottle,truck1,knife,0.0014384149,0.000113597824,0.0027039354,0,0,1,bottle,,,1,0
bottle,airplane1,knife,0.0022067206,3.1301e-05,0.003992436,0,0,1,bottle,,,1,0
bottle,bird3,dog,0.0015332595,0.00027737467,0.0019589525,0,0,1,bottle,,,1,0
bottle,boat1,knife,0.0017333297,9.868973e-05,0.0024194915,0,0,1,bottle,,,1,0
bottle,cat1,knife,0.0021227412,0.0014695526,0.0034508142,0,0,1,bottle,,,1,0
bottle,chair1,knife,0.0021916784,0.00056103343,0.0032382982,0,0,1,bottle,,,1,0
bottle,clock3,knife,0.0018778202,0.0004167905,0.0027925267,0,0,1,bottle,,,1,0
bottle,elephant1,bottle,0.00207465,0.00018106472,0.00207465,1,0,0,bottle,,,1,0
bottle,keyboard2,bottle,0.0036501964,0.00013716136,0.0036501964,1,0,0,bottle,,,1,0
bottle,knife1,knife,0.00203988,0.00210215,0.00210215,0,1,0,knife,,,0,1
bottle,oven2,dog,0.0013543332,0.00068044773,0.0018105721,0,0,1,bottle,,,1,0
bottle,truck1,knife,0.0014384149,0.000113597824,0.0027039354,0,0,1,bottle,,,1,0
