Anchor,Shape Match,Texture Match,Shape Dot,Shape Cos,Texture Dot,Texture Cos,Shape Dot Closer,Shape Cos Closer,Texture Dot Closer,Texture Cos Closer
cat9-bottle2,cat9-truck1,dog4-bottle2,0.0007570763,0.5296252965927124,0.00088381005,0.6657773852348328,0,0,1,1
cat9-bottle2,cat9-truck1,dog8-bottle2,0.0007570763,0.5296252965927124,0.0008386194,0.6463065445423126,0,0,1,1
cat9-bottle2,cat9-truck1,dog2-bottle2,0.0007570763,0.5296252965927124,0.0008425111,0.7099327445030212,0,0,1,1
cat9-bottle2,cat9-truck1,bear9-bottle2,0.0007570763,0.5296252965927124,0.0006399752,0.6686595678329468,1,0,0,1
cat9-bottle2,cat9-truck1,boat2-bottle2,0.0007570763,0.5296252965927124,0.0011186542,0.43590593338012695,0,1,1,0
cat9-bottle2,cat9-truck1,boat4-bottle2,0.0007570763,0.5296252965927124,0.0013795483,0.607749879360199,0,0,1,1
cat9-bottle2,cat9-truck1,boat6-bottle2,0.0007570763,0.5296252965927124,0.000788618,0.6935405731201172,0,0,1,1
cat9-bottle2,cat9-truck1,oven4-bottle2,0.0007570763,0.5296252965927124,0.0006807627,0.5660977065563202,1,0,0,1
cat9-bottle2,cat9-truck1,truck4-bottle2,0.0007570763,0.5296252965927124,0.0009142833,0.515889585018158,0,1,1,0
cat9-bottle2,cat9-truck1,truck8-bottle2,0.0007570763,0.5296252965927124,0.001091314,0.5191711485385895,0,1,1,0
cat9-bottle2,cat9-truck1,truck9-bottle2,0.0007570763,0.5296252965927124,0.0016267896,0.4572293758392334,0,1,1,0
cat9-bottle2,cat9-truck1,bird3-bottle2,0.0007570763,0.5296252965927124,0.0011080789,0.4834131598472595,0,1,1,0
cat9-bottle2,cat9-truck1,airplane6-bottle2,0.0007570763,0.5296252965927124,0.0014083545,0.6466103792190552,0,0,1,1
cat9-bottle2,cat9-truck1,keyboard4-bottle2,0.0007570763,0.5296252965927124,0.0014095446,0.289497435092926,0,1,1,0
cat9-bottle2,cat9-truck1,keyboard6-bottle2,0.0007570763,0.5296252965927124,0.0012490111,0.4094321131706238,0,1,1,0
cat9-bottle2,cat9-truck1,clock7-bottle2,0.0007570763,0.5296252965927124,0.0005980935,0.6633493900299072,1,0,0,1
cat9-bottle2,cat9-truck1,knife9-bottle2,0.0007570763,0.5296252965927124,0.00088384596,0.5897270739078522,0,0,1,1
cat9-bottle2,cat9-truck1,knife2-bottle2,0.0007570763,0.5296252965927124,0.00089737546,0.6004730463027954,0,0,1,1
cat9-bottle2,cat9-truck1,elephant5-bottle2,0.0007570763,0.5296252965927124,0.0009830348,0.5232632160186768,0,1,1,0
cat9-bottle2,cat9-truck1,elephant6-bottle2,0.0007570763,0.5296252965927124,0.0019714143,0.19710171222686768,0,1,1,0
cat9-bottle2,cat9-dog2,dog4-bottle2,0.000540023,0.6782436370849609,0.00088381005,0.6657773852348328,0,1,1,0
cat9-bottle2,cat9-dog2,dog8-bottle2,0.000540023,0.6782436370849609,0.0008386194,0.6463065445423126,0,1,1,0
cat9-bottle2,cat9-dog2,dog2-bottle2,0.000540023,0.6782436370849609,0.0008425111,0.7099327445030212,0,0,1,1
cat9-bottle2,cat9-dog2,bear9-bottle2,0.000540023,0.6782436370849609,0.0006399752,0.6686595678329468,0,1,1,0
cat9-bottle2,cat9-dog2,boat2-bottle2,0.000540023,0.6782436370849609,0.0011186542,0.43590593338012695,0,1,1,0
cat9-bottle2,cat9-dog2,boat4-bottle2,0.000540023,0.6782436370849609,0.0013795483,0.607749879360199,0,1,1,0
cat9-bottle2,cat9-dog2,boat6-bottle2,0.000540023,0.6782436370849609,0.000788618,0.6935405731201172,0,0,1,1
cat9-bottle2,cat9-dog2,oven4-bottle2,0.000540023,0.6782436370849609,0.0006807627,0.5660977065563202,0,1,1,0
cat9-bottle2,cat9-dog2,truck4-bottle2,0.000540023,0.6782436370849609,0.0009142833,0.515889585018158,0,1,1,0
cat9-bottle2,cat9-dog2,truck8-bottle2,0.000540023,0.6782436370849609,0.001091314,0.5191711485385895,0,1,1,0
cat9-bottle2,cat9-dog2,truck9-bottle2,0.000540023,0.6782436370849609,0.0016267896,0.4572293758392334,0,1,1,0
cat9-bottle2,cat9-dog2,bird3-bottle2,0.000540023,0.6782436370849609,0.0011080789,0.4834131598472595,0,1,1,0
cat9-bottle2,cat9-dog2,airplane6-bottle2,0.000540023,0.6782436370849609,0.0014083545,0.6466103792190552,0,1,1,0
cat9-bottle2,cat9-dog2,keyboard4-bottle2,0.000540023,0.6782436370849609,0.0014095446,0.289497435092926,0,1,1,0
cat9-bottle2,cat9-dog2,keyboard6-bottle2,0.000540023,0.6782436370849609,0.0012490111,0.4094321131706238,0,1,1,0
cat9-bottle2,cat9-dog2,clock7-bottle2,0.000540023,0.6782436370849609,0.0005980935,0.6633493900299072,0,1,1,0
cat9-bottle2,cat9-dog2,knife9-bottle2,0.000540023,0.6782436370849609,0.00088384596,0.5897270739078522,0,1,1,0
