Anchor,Shape Match,Texture Match,Shape Dot,Shape Cos,Texture Dot,Texture Cos,Shape Dot Closer,Shape Cos Closer,Texture Dot Closer,Texture Cos Closer
cat2-truck3,cat2-car3,cat4-truck3,0.0005210001,0.21977931261062622,0.00064595696,0.4110705256462097,0,0,1,1
cat2-truck3,cat2-car3,cat3-truck3,0.0005210001,0.21977931261062622,0.0005376861,0.2539095878601074,0,0,1,1
cat2-truck3,cat2-car3,car6-truck3,0.0005210001,0.21977931261062622,0.00068031065,0.2598074674606323,0,0,1,1
cat2-truck3,cat2-car3,car9-truck3,0.0005210001,0.21977931261062622,0.00060678064,0.19112128019332886,0,1,1,0
cat2-truck3,cat2-car3,car5-truck3,0.0005210001,0.21977931261062622,0.00059048884,0.12819713354110718,0,1,1,0
cat2-truck3,cat2-car3,car8-truck3,0.0005210001,0.21977931261062622,0.00064071734,0.29187315702438354,0,0,1,1
cat2-truck3,cat2-car3,bear8-truck3,0.0005210001,0.21977931261062622,0.0006301855,0.23316794633865356,0,0,1,1
cat2-truck3,cat2-car3,bear4-truck3,0.0005210001,0.21977931261062622,0.00059229,0.1604999303817749,0,1,1,0
cat2-truck3,cat2-car3,bear3-truck3,0.0005210001,0.21977931261062622,0.0005266785,0.261244535446167,0,0,1,1
cat2-truck3,cat2-car3,boat1-truck3,0.0005210001,0.21977931261062622,0.00058411807,0.1791548728942871,0,1,1,0
cat2-truck3,cat2-car3,boat6-truck3,0.0005210001,0.21977931261062622,0.00061318727,0.22082453966140747,0,0,1,1
cat2-truck3,cat2-car3,oven2-truck3,0.0005210001,0.21977931261062622,0.0006597314,0.8243120014667511,0,0,1,1
cat2-truck3,cat2-car3,oven4-truck3,0.0005210001,0.21977931261062622,0.00061068224,0.21213966608047485,0,1,1,0
cat2-truck3,cat2-car3,chair5-truck3,0.0005210001,0.21977931261062622,0.0007132462,0.1385820508003235,0,1,1,0
cat2-truck3,cat2-car3,chair7-truck3,0.0005210001,0.21977931261062622,0.00054175867,0.24234223365783691,0,0,1,1
cat2-truck3,cat2-car3,chair1-truck3,0.0005210001,0.21977931261062622,0.0007602497,0.2578772306442261,0,0,1,1
cat2-truck3,cat2-car3,bird3-truck3,0.0005210001,0.21977931261062622,0.0005779324,0.17188143730163574,0,1,1,0
cat2-truck3,cat2-car3,airplane8-truck3,0.0005210001,0.21977931261062622,0.0005411918,0.26376020908355713,0,0,1,1
cat2-truck3,cat2-car3,bicycle3-truck3,0.0005210001,0.21977931261062622,0.0009556444,0.4130670428276062,0,0,1,1
cat2-truck3,cat2-car3,bicycle4-truck3,0.0005210001,0.21977931261062622,0.00055949,0.19033771753311157,0,1,1,0
cat2-truck3,cat2-car3,bicycle7-truck3,0.0005210001,0.21977931261062622,0.00053473987,0.569945365190506,0,0,1,1
cat2-truck3,cat2-car3,bottle10-truck3,0.0005210001,0.21977931261062622,0.0012829835,0.586521178483963,0,0,1,1
cat2-truck3,cat2-car3,keyboard9-truck3,0.0005210001,0.21977931261062622,0.0005079976,0.8067048043012619,1,0,0,1
cat2-truck3,cat2-car3,keyboard4-truck3,0.0005210001,0.21977931261062622,0.0006076776,0.22965657711029053,0,0,1,1
cat2-truck3,cat2-car3,keyboard8-truck3,0.0005210001,0.21977931261062622,0.0005202443,0.2205432653427124,1,0,0,1
cat2-truck3,cat2-car3,clock7-truck3,0.0005210001,0.21977931261062622,0.00059751305,0.23068439960479736,0,0,1,1
cat2-truck3,cat2-car3,clock1-truck3,0.0005210001,0.21977931261062622,0.00054605724,0.34169745445251465,0,0,1,1
cat2-truck3,cat2-car3,clock6-truck3,0.0005210001,0.21977931261062622,0.0006145047,0.25826871395111084,0,0,1,1
cat2-truck3,cat2-car3,knife5-truck3,0.0005210001,0.21977931261062622,0.0005299392,0.23434215784072876,0,0,1,1
cat2-truck3,cat2-car3,knife8-truck3,0.0005210001,0.21977931261062622,0.0007511079,0.2880529761314392,0,0,1,1
cat2-truck3,cat2-car3,elephant8-truck3,0.0005210001,0.21977931261062622,0.00076722394,0.3122434616088867,0,0,1,1
cat2-truck3,cat2-car3,elephant6-truck3,0.0005210001,0.21977931261062622,0.0005638448,0.24240845441818237,0,0,1,1
cat2-truck3,cat2-knife3,cat4-truck3,0.0006278353,0.25257402658462524,0.00064595696,0.4110705256462097,0,0,1,1
cat2-truck3,cat2-knife3,cat3-truck3,0.0006278353,0.25257402658462524,0.0005376861,0.2539095878601074,1,0,0,1
cat2-truck3,cat2-knife3,car6-truck3,0.0006278353,0.25257402658462524,0.00068031065,0.2598074674606323,0,0,1,1
cat2-truck3,cat2-knife3,car9-truck3,0.0006278353,0.25257402658462524,0.00060678064,0.19112128019332886,1,1,0,0
cat2-truck3,cat2-knife3,car5-truck3,0.0006278353,0.25257402658462524,0.00059048884,0.12819713354110718,1,1,0,0
cat2-truck3,cat2-knife3,car8-truck3,0.0006278353,0.25257402658462524,0.00064071734,0.29187315702438354,0,0,1,1
cat2-truck3,cat2-knife3,bear8-truck3,0.0006278353,0.25257402658462524,0.0006301855,0.23316794633865356,0,1,1,0
cat2-truck3,cat2-knife3,bear4-truck3,0.0006278353,0.25257402658462524,0.00059229,0.1604999303817749,1,1,0,0
cat2-truck3,cat2-knife3,bear3-truck3,0.0006278353,0.25257402658462524,0.0005266785,0.261244535446167,1,0,0,1
cat2-truck3,cat2-knife3,boat1-truck3,0.0006278353,0.25257402658462524,0.00058411807,0.1791548728942871,1,1,0,0
cat2-truck3,cat2-knife3,boat6-truck3,0.0006278353,0.25257402658462524,0.00061318727,0.22082453966140747,1,1,0,0
cat2-truck3,cat2-knife3,oven2-truck3,0.0006278353,0.25257402658462524,0.0006597314,0.8243120014667511,0,0,1,1
cat2-truck3,cat2-knife3,oven4-truck3,0.0006278353,0.25257402658462524,0.00061068224,0.21213966608047485,1,1,0,0
cat2-truck3,cat2-knife3,chair5-truck3,0.0006278353,0.25257402658462524,0.0007132462,0.1385820508003235,0,1,1,0
cat2-truck3,cat2-knife3,chair7-truck3,0.0006278353,0.25257402658462524,0.00054175867,0.24234223365783691,1,1,0,0
cat2-truck3,cat2-knife3,chair1-truck3,0.0006278353,0.25257402658462524,0.0007602497,0.2578772306442261,0,0,1,1
cat2-truck3,cat2-knife3,bird3-truck3,0.0006278353,0.25257402658462524,0.0005779324,0.17188143730163574,1,1,0,0
cat2-truck3,cat2-knife3,airplane8-truck3,0.0006278353,0.25257402658462524,0.0005411918,0.26376020908355713,1,0,0,1
cat2-truck3,cat2-knife3,bicycle3-truck3,0.0006278353,0.25257402658462524,0.0009556444,0.4130670428276062,0,0,1,1
cat2-truck3,cat2-knife3,bicycle4-truck3,0.0006278353,0.25257402658462524,0.00055949,0.19033771753311157,1,1,0,0
cat2-truck3,cat2-knife3,bicycle7-truck3,0.0006278353,0.25257402658462524,0.00053473987,0.569945365190506,1,0,0,1
cat2-truck3,cat2-knife3,bottle10-truck3,0.0006278353,0.25257402658462524,0.0012829835,0.586521178483963,0,0,1,1
cat2-truck3,cat2-knife3,keyboard9-truck3,0.0006278353,0.25257402658462524,0.0005079976,0.8067048043012619,1,0,0,1
cat2-truck3,cat2-knife3,keyboard4-truck3,0.0006278353,0.25257402658462524,0.0006076776,0.22965657711029053,1,1,0,0
cat2-truck3,cat2-knife3,keyboard8-truck3,0.0006278353,0.25257402658462524,0.0005202443,0.2205432653427124,1,1,0,0
cat2-truck3,cat2-knife3,clock7-truck3,0.0006278353,0.25257402658462524,0.00059751305,0.23068439960479736,1,1,0,0
cat2-truck3,cat2-knife3,clock1-truck3,0.0006278353,0.25257402658462524,0.00054605724,0.34169745445251465,1,0,0,1
cat2-truck3,cat2-knife3,clock6-truck3,0.0006278353,0.25257402658462524,0.0006145047,0.25826871395111084,1,0,0,1
cat2-truck3,cat2-knife3,knife5-truck3,0.0006278353,0.25257402658462524,0.0005299392,0.23434215784072876,1,1,0,0
cat2-truck3,cat2-knife3,knife8-truck3,0.0006278353,0.25257402658462524,0.0007511079,0.2880529761314392,0,0,1,1
cat2-truck3,cat2-knife3,elephant8-truck3,0.0006278353,0.25257402658462524,0.00076722394,0.3122434616088867,0,0,1,1
cat2-truck3,cat2-knife3,elephant6-truck3,0.0006278353,0.25257402658462524,0.0005638448,0.24240845441818237,1,1,0,0
cat2-truck3,cat2-elephant1,cat4-truck3,0.00048042525,0.7327985763549805,0.00064595696,0.4110705256462097,0,1,1,0
cat2-truck3,cat2-elephant1,cat3-truck3,0.00048042525,0.7327985763549805,0.0005376861,0.2539095878601074,0,1,1,0
cat2-truck3,cat2-elephant1,car6-truck3,0.00048042525,0.7327985763549805,0.00068031065,0.2598074674606323,0,1,1,0
cat2-truck3,cat2-elephant1,car9-truck3,0.00048042525,0.7327985763549805,0.00060678064,0.19112128019332886,0,1,1,0
cat2-truck3,cat2-elephant1,car5-truck3,0.00048042525,0.7327985763549805,0.00059048884,0.12819713354110718,0,1,1,0
cat2-truck3,cat2-elephant1,car8-truck3,0.00048042525,0.7327985763549805,0.00064071734,0.29187315702438354,0,1,1,0
cat2-truck3,cat2-elephant1,bear8-truck3,0.00048042525,0.7327985763549805,0.0006301855,0.23316794633865356,0,1,1,0
cat2-truck3,cat2-elephant1,bear4-truck3,0.00048042525,0.7327985763549805,0.00059229,0.1604999303817749,0,1,1,0
cat2-truck3,cat2-elephant1,bear3-truck3,0.00048042525,0.7327985763549805,0.0005266785,0.261244535446167,0,1,1,0
cat2-truck3,cat2-elephant1,boat1-truck3,0.00048042525,0.7327985763549805,0.00058411807,0.1791548728942871,0,1,1,0
cat2-truck3,cat2-elephant1,boat6-truck3,0.00048042525,0.7327985763549805,0.00061318727,0.22082453966140747,0,1,1,0
cat2-truck3,cat2-elephant1,oven2-truck3,0.00048042525,0.7327985763549805,0.0006597314,0.8243120014667511,0,0,1,1
cat2-truck3,cat2-elephant1,oven4-truck3,0.00048042525,0.7327985763549805,0.00061068224,0.21213966608047485,0,1,1,0
cat2-truck3,cat2-elephant1,chair5-truck3,0.00048042525,0.7327985763549805,0.0007132462,0.1385820508003235,0,1,1,0
cat2-truck3,cat2-elephant1,chair7-truck3,0.00048042525,0.7327985763549805,0.00054175867,0.24234223365783691,0,1,1,0
cat2-truck3,cat2-elephant1,chair1-truck3,0.00048042525,0.7327985763549805,0.0007602497,0.2578772306442261,0,1,1,0
cat2-truck3,cat2-elephant1,bird3-truck3,0.00048042525,0.7327985763549805,0.0005779324,0.17188143730163574,0,1,1,0
cat2-truck3,cat2-elephant1,airplane8-truck3,0.00048042525,0.7327985763549805,0.0005411918,0.26376020908355713,0,1,1,0
cat2-truck3,cat2-elephant1,bicycle3-truck3,0.00048042525,0.7327985763549805,0.0009556444,0.4130670428276062,0,1,1,0
cat2-truck3,cat2-elephant1,bicycle4-truck3,0.00048042525,0.7327985763549805,0.00055949,0.19033771753311157,0,1,1,0
cat2-truck3,cat2-elephant1,bicycle7-truck3,0.00048042525,0.7327985763549805,0.00053473987,0.569945365190506,0,1,1,0
cat2-truck3,cat2-elephant1,bottle10-truck3,0.00048042525,0.7327985763549805,0.0012829835,0.586521178483963,0,1,1,0
cat2-truck3,cat2-elephant1,keyboard9-truck3,0.00048042525,0.7327985763549805,0.0005079976,0.8067048043012619,0,0,1,1
cat2-truck3,cat2-elephant1,keyboard4-truck3,0.00048042525,0.7327985763549805,0.0006076776,0.22965657711029053,0,1,1,0
cat2-truck3,cat2-elephant1,keyboard8-truck3,0.00048042525,0.7327985763549805,0.0005202443,0.2205432653427124,0,1,1,0
cat2-truck3,cat2-elephant1,clock7-truck3,0.00048042525,0.7327985763549805,0.00059751305,0.23068439960479736,0,1,1,0
cat2-truck3,cat2-elephant1,clock1-truck3,0.00048042525,0.7327985763549805,0.00054605724,0.34169745445251465,0,1,1,0
cat2-truck3,cat2-elephant1,clock6-truck3,0.00048042525,0.7327985763549805,0.0006145047,0.25826871395111084,0,1,1,0
cat2-truck3,cat2-elephant1,knife5-truck3,0.00048042525,0.7327985763549805,0.0005299392,0.23434215784072876,0,1,1,0
cat2-truck3,cat2-elephant1,knife8-truck3,0.00048042525,0.7327985763549805,0.0007511079,0.2880529761314392,0,1,1,0
cat2-truck3,cat2-elephant1,elephant8-truck3,0.00048042525,0.7327985763549805,0.00076722394,0.3122434616088867,0,1,1,0
cat2-truck3,cat2-elephant1,elephant6-truck3,0.00048042525,0.7327985763549805,0.0005638448,0.24240845441818237,0,1,1,0
cat2-truck3,cat2-boat2,cat4-truck3,0.00051188853,0.2609413266181946,0.00064595696,0.4110705256462097,0,0,1,1
cat2-truck3,cat2-boat2,cat3-truck3,0.00051188853,0.2609413266181946,0.0005376861,0.2539095878601074,0,1,1,0
cat2-truck3,cat2-boat2,car6-truck3,0.00051188853,0.2609413266181946,0.00068031065,0.2598074674606323,0,1,1,0
cat2-truck3,cat2-boat2,car9-truck3,0.00051188853,0.2609413266181946,0.00060678064,0.19112128019332886,0,1,1,0
cat2-truck3,cat2-boat2,car5-truck3,0.00051188853,0.2609413266181946,0.00059048884,0.12819713354110718,0,1,1,0
cat2-truck3,cat2-boat2,car8-truck3,0.00051188853,0.2609413266181946,0.00064071734,0.29187315702438354,0,0,1,1
cat2-truck3,cat2-boat2,bear8-truck3,0.00051188853,0.2609413266181946,0.0006301855,0.23316794633865356,0,1,1,0
cat2-truck3,cat2-boat2,bear4-truck3,0.00051188853,0.2609413266181946,0.00059229,0.1604999303817749,0,1,1,0
cat2-truck3,cat2-boat2,bear3-truck3,0.00051188853,0.2609413266181946,0.0005266785,0.261244535446167,0,0,1,1
cat2-truck3,cat2-boat2,boat1-truck3,0.00051188853,0.2609413266181946,0.00058411807,0.1791548728942871,0,1,1,0
cat2-truck3,cat2-boat2,boat6-truck3,0.00051188853,0.2609413266181946,0.00061318727,0.22082453966140747,0,1,1,0
cat2-truck3,cat2-boat2,oven2-truck3,0.00051188853,0.2609413266181946,0.0006597314,0.8243120014667511,0,0,1,1
cat2-truck3,cat2-boat2,oven4-truck3,0.00051188853,0.2609413266181946,0.00061068224,0.21213966608047485,0,1,1,0
cat2-truck3,cat2-boat2,chair5-truck3,0.00051188853,0.2609413266181946,0.0007132462,0.1385820508003235,0,1,1,0
cat2-truck3,cat2-boat2,chair7-truck3,0.00051188853,0.2609413266181946,0.00054175867,0.24234223365783691,0,1,1,0
cat2-truck3,cat2-boat2,chair1-truck3,0.00051188853,0.2609413266181946,0.0007602497,0.2578772306442261,0,1,1,0
cat2-truck3,cat2-boat2,bird3-truck3,0.00051188853,0.2609413266181946,0.0005779324,0.17188143730163574,0,1,1,0
cat2-truck3,cat2-boat2,airplane8-truck3,0.00051188853,0.2609413266181946,0.0005411918,0.26376020908355713,0,0,1,1
cat2-truck3,cat2-boat2,bicycle3-truck3,0.00051188853,0.2609413266181946,0.0009556444,0.4130670428276062,0,0,1,1
cat2-truck3,cat2-boat2,bicycle4-truck3,0.00051188853,0.2609413266181946,0.00055949,0.19033771753311157,0,1,1,0
cat2-truck3,cat2-boat2,bicycle7-truck3,0.00051188853,0.2609413266181946,0.00053473987,0.569945365190506,0,0,1,1
cat2-truck3,cat2-boat2,bottle10-truck3,0.00051188853,0.2609413266181946,0.0012829835,0.586521178483963,0,0,1,1
cat2-truck3,cat2-boat2,keyboard9-truck3,0.00051188853,0.2609413266181946,0.0005079976,0.8067048043012619,1,0,0,1
cat2-truck3,cat2-boat2,keyboard4-truck3,0.00051188853,0.2609413266181946,0.0006076776,0.22965657711029053,0,1,1,0
cat2-truck3,cat2-boat2,keyboard8-truck3,0.00051188853,0.2609413266181946,0.0005202443,0.2205432653427124,0,1,1,0
cat2-truck3,cat2-boat2,clock7-truck3,0.00051188853,0.2609413266181946,0.00059751305,0.23068439960479736,0,1,1,0
cat2-truck3,cat2-boat2,clock1-truck3,0.00051188853,0.2609413266181946,0.00054605724,0.34169745445251465,0,0,1,1
cat2-truck3,cat2-boat2,clock6-truck3,0.00051188853,0.2609413266181946,0.0006145047,0.25826871395111084,0,1,1,0
cat2-truck3,cat2-boat2,knife5-truck3,0.00051188853,0.2609413266181946,0.0005299392,0.23434215784072876,0,1,1,0
cat2-truck3,cat2-boat2,knife8-truck3,0.00051188853,0.2609413266181946,0.0007511079,0.2880529761314392,0,0,1,1
cat2-truck3,cat2-boat2,elephant8-truck3,0.00051188853,0.2609413266181946,0.00076722394,0.3122434616088867,0,0,1,1
cat2-truck3,cat2-boat2,elephant6-truck3,0.00051188853,0.2609413266181946,0.0005638448,0.24240845441818237,0,1,1,0
cat2-truck3,cat2-bottle3,cat4-truck3,0.000513704,0.3636714816093445,0.00064595696,0.4110705256462097,0,0,1,1
cat2-truck3,cat2-bottle3,cat3-truck3,0.000513704,0.3636714816093445,0.0005376861,0.2539095878601074,0,1,1,0
cat2-truck3,cat2-bottle3,car6-truck3,0.000513704,0.3636714816093445,0.00068031065,0.2598074674606323,0,1,1,0
cat2-truck3,cat2-bottle3,car9-truck3,0.000513704,0.3636714816093445,0.00060678064,0.19112128019332886,0,1,1,0
cat2-truck3,cat2-bottle3,car5-truck3,0.000513704,0.3636714816093445,0.00059048884,0.12819713354110718,0,1,1,0
cat2-truck3,cat2-bottle3,car8-truck3,0.000513704,0.3636714816093445,0.00064071734,0.29187315702438354,0,1,1,0
cat2-truck3,cat2-bottle3,bear8-truck3,0.000513704,0.3636714816093445,0.0006301855,0.23316794633865356,0,1,1,0
cat2-truck3,cat2-bottle3,bear4-truck3,0.000513704,0.3636714816093445,0.00059229,0.1604999303817749,0,1,1,0
cat2-truck3,cat2-bottle3,bear3-truck3,0.000513704,0.3636714816093445,0.0005266785,0.261244535446167,0,1,1,0
cat2-truck3,cat2-bottle3,boat1-truck3,0.000513704,0.3636714816093445,0.00058411807,0.1791548728942871,0,1,1,0
cat2-truck3,cat2-bottle3,boat6-truck3,0.000513704,0.3636714816093445,0.00061318727,0.22082453966140747,0,1,1,0
cat2-truck3,cat2-bottle3,oven2-truck3,0.000513704,0.3636714816093445,0.0006597314,0.8243120014667511,0,0,1,1
cat2-truck3,cat2-bottle3,oven4-truck3,0.000513704,0.3636714816093445,0.00061068224,0.21213966608047485,0,1,1,0
cat2-truck3,cat2-bottle3,chair5-truck3,0.000513704,0.3636714816093445,0.0007132462,0.1385820508003235,0,1,1,0
cat2-truck3,cat2-bottle3,chair7-truck3,0.000513704,0.3636714816093445,0.00054175867,0.24234223365783691,0,1,1,0
cat2-truck3,cat2-bottle3,chair1-truck3,0.000513704,0.3636714816093445,0.0007602497,0.2578772306442261,0,1,1,0
cat2-truck3,cat2-bottle3,bird3-truck3,0.000513704,0.3636714816093445,0.0005779324,0.17188143730163574,0,1,1,0
cat2-truck3,cat2-bottle3,airplane8-truck3,0.000513704,0.3636714816093445,0.0005411918,0.26376020908355713,0,1,1,0
cat2-truck3,cat2-bottle3,bicycle3-truck3,0.000513704,0.3636714816093445,0.0009556444,0.4130670428276062,0,0,1,1
cat2-truck3,cat2-bottle3,bicycle4-truck3,0.000513704,0.3636714816093445,0.00055949,0.19033771753311157,0,1,1,0
cat2-truck3,cat2-bottle3,bicycle7-truck3,0.000513704,0.3636714816093445,0.00053473987,0.569945365190506,0,0,1,1
cat2-truck3,cat2-bottle3,bottle10-truck3,0.000513704,0.3636714816093445,0.0012829835,0.586521178483963,0,0,1,1
cat2-truck3,cat2-bottle3,keyboard9-truck3,0.000513704,0.3636714816093445,0.0005079976,0.8067048043012619,1,0,0,1
cat2-truck3,cat2-bottle3,keyboard4-truck3,0.000513704,0.3636714816093445,0.0006076776,0.22965657711029053,0,1,1,0
cat2-truck3,cat2-bottle3,keyboard8-truck3,0.000513704,0.3636714816093445,0.0005202443,0.2205432653427124,0,1,1,0
cat2-truck3,cat2-bottle3,clock7-truck3,0.000513704,0.3636714816093445,0.00059751305,0.23068439960479736,0,1,1,0
cat2-truck3,cat2-bottle3,clock1-truck3,0.000513704,0.3636714816093445,0.00054605724,0.34169745445251465,0,1,1,0
cat2-truck3,cat2-bottle3,clock6-truck3,0.000513704,0.3636714816093445,0.0006145047,0.25826871395111084,0,1,1,0
cat2-truck3,cat2-bottle3,knife5-truck3,0.000513704,0.3636714816093445,0.0005299392,0.23434215784072876,0,1,1,0
cat2-truck3,cat2-bottle3,knife8-truck3,0.000513704,0.3636714816093445,0.0007511079,0.2880529761314392,0,1,1,0
cat2-truck3,cat2-bottle3,elephant8-truck3,0.000513704,0.3636714816093445,0.00076722394,0.3122434616088867,0,1,1,0
cat2-truck3,cat2-bottle3,elephant6-truck3,0.000513704,0.3636714816093445,0.0005638448,0.24240845441818237,0,1,1,0
