Anchor,Shape Match,Texture Match,Shape Dot,Shape Cos,Texture Dot,Texture Cos,Shape Dot Closer,Shape Cos Closer,Texture Dot Closer,Texture Cos Closer
cat7-clock3,cat7-knife2,cat6-clock3,0.0005141314,0.26763904094696045,0.00065990805,0.09960943460464478,0,1,1,0
cat7-clock3,cat7-knife2,bear4-clock3,0.0005141314,0.26763904094696045,0.0006169344,0.21482247114181519,0,1,1,0
cat7-clock3,cat7-knife2,boat3-clock3,0.0005141314,0.26763904094696045,0.0005187846,0.266962468624115,0,1,1,0
cat7-clock3,cat7-knife2,boat7-clock3,0.0005141314,0.26763904094696045,0.0005563516,0.1683221459388733,0,1,1,0
cat7-clock3,cat7-knife2,boat5-clock3,0.0005141314,0.26763904094696045,0.00053434214,0.17935991287231445,0,1,1,0
cat7-clock3,cat7-knife2,oven3-clock3,0.0005141314,0.26763904094696045,0.0005669099,0.19622522592544556,0,1,1,0
cat7-clock3,cat7-knife2,oven1-clock3,0.0005141314,0.26763904094696045,0.00052091974,0.3589373230934143,0,0,1,1
cat7-clock3,cat7-knife2,chair7-clock3,0.0005141314,0.26763904094696045,0.00060616934,0.13265317678451538,0,1,1,0
cat7-clock3,cat7-knife2,chair8-clock3,0.0005141314,0.26763904094696045,0.0005614046,0.27163273096084595,0,0,1,1
cat7-clock3,cat7-knife2,truck1-clock3,0.0005141314,0.26763904094696045,0.0005303456,0.3575021028518677,0,0,1,1
cat7-clock3,cat7-knife2,truck3-clock3,0.0005141314,0.26763904094696045,0.0005387163,0.21406155824661255,0,1,1,0
cat7-clock3,cat7-knife2,bird2-clock3,0.0005141314,0.26763904094696045,0.00060664315,0.14653915166854858,0,1,1,0
cat7-clock3,cat7-knife2,bird1-clock3,0.0005141314,0.26763904094696045,0.00055310334,0.19574707746505737,0,1,1,0
cat7-clock3,cat7-knife2,airplane7-clock3,0.0005141314,0.26763904094696045,0.0005410173,0.33110880851745605,0,0,1,1
cat7-clock3,cat7-knife2,bicycle8-clock3,0.0005141314,0.26763904094696045,0.00057635474,0.1542702317237854,0,1,1,0
cat7-clock3,cat7-knife2,bicycle7-clock3,0.0005141314,0.26763904094696045,0.0006308283,0.269037127494812,0,0,1,1
cat7-clock3,cat7-knife2,bicycle1-clock3,0.0005141314,0.26763904094696045,0.00066304766,0.5153779089450836,0,0,1,1
