Anchor,Shape Match,Texture Match,Shape Dot,Shape Cos,Texture Dot,Texture Cos,Shape Dot Closer,Shape Cos Closer,Texture Dot Closer,Texture Cos Closer
cat1-airplane1,cat10-elephant3,cat4-airplane1,0.00047636373,0.6555114984512329,0.0006070376,0.11036306619644165,0,1,1,0
cat1-airplane1,cat10-elephant3,car1-airplane1,0.00047636373,0.6555114984512329,0.00057875866,0.1977071762084961,0,1,1,0
cat1-airplane1,cat10-elephant3,dog10-airplane1,0.00047636373,0.6555114984512329,0.0006319293,0.15223461389541626,0,1,1,0
cat1-airplane1,cat10-elephant3,bear3-airplane1,0.00047636373,0.6555114984512329,0.0006315273,0.21315062046051025,0,1,1,0
cat1-airplane1,cat10-elephant3,bear8-airplane1,0.00047636373,0.6555114984512329,0.000621871,0.21537530422210693,0,1,1,0
cat1-airplane1,cat10-elephant3,bear2-airplane1,0.00047636373,0.6555114984512329,0.00059031585,0.17205673456192017,0,1,1,0
cat1-airplane1,cat10-elephant3,boat2-airplane1,0.00047636373,0.6555114984512329,0.00053228415,0.17881518602371216,0,1,1,0
cat1-airplane1,cat10-elephant3,boat5-airplane1,0.00047636373,0.6555114984512329,0.0005927482,0.14652299880981445,0,1,1,0
cat1-airplane1,cat10-elephant3,oven3-airplane1,0.00047636373,0.6555114984512329,0.00055356266,0.23850691318511963,0,1,1,0
cat1-airplane1,cat10-elephant3,oven5-airplane1,0.00047636373,0.6555114984512329,0.00059113523,0.1574307680130005,0,1,1,0
cat1-airplane1,cat10-elephant3,chair7-airplane1,0.00047636373,0.6555114984512329,0.0006213578,0.18236291408538818,0,1,1,0
cat1-airplane1,cat10-elephant3,chair8-airplane1,0.00047636373,0.6555114984512329,0.0005472476,0.20249491930007935,0,1,1,0
cat1-airplane1,cat10-elephant3,truck10-airplane1,0.00047636373,0.6555114984512329,0.0006048841,0.12958598136901855,0,1,1,0
cat1-airplane1,cat10-elephant3,bird4-airplane1,0.00047636373,0.6555114984512329,0.00062812667,0.2263113260269165,0,1,1,0
cat1-airplane1,cat10-elephant3,bicycle4-airplane1,0.00047636373,0.6555114984512329,0.00055046147,0.15731114149093628,0,1,1,0
cat1-airplane1,cat10-elephant3,bottle4-airplane1,0.00047636373,0.6555114984512329,0.00069066137,0.23923462629318237,0,1,1,0
cat1-airplane1,cat10-elephant3,bottle6-airplane1,0.00047636373,0.6555114984512329,0.0005970084,0.17303389310836792,0,1,1,0
cat1-airplane1,cat10-elephant3,bottle5-airplane1,0.00047636373,0.6555114984512329,0.0006841719,0.3368005156517029,0,1,1,0
cat1-airplane1,cat10-elephant3,clock4-airplane1,0.00047636373,0.6555114984512329,0.00067546905,0.4168330430984497,0,1,1,0
cat1-airplane1,cat10-elephant3,clock9-airplane1,0.00047636373,0.6555114984512329,0.0005559438,0.18298667669296265,0,1,1,0
cat1-airplane1,cat10-elephant3,clock10-airplane1,0.00047636373,0.6555114984512329,0.00059601874,0.11647200584411621,0,1,1,0
cat1-airplane1,cat10-elephant3,clock5-airplane1,0.00047636373,0.6555114984512329,0.0005212481,0.22233396768569946,0,1,1,0
cat1-airplane1,cat10-elephant3,knife6-airplane1,0.00047636373,0.6555114984512329,0.00069524377,0.26180845499038696,0,1,1,0
cat1-airplane1,cat10-elephant3,knife1-airplane1,0.00047636373,0.6555114984512329,0.00073766,0.3427320718765259,0,1,1,0
cat1-airplane1,cat10-bird2,cat4-airplane1,0.000496696,0.38466185331344604,0.0006070376,0.11036306619644165,0,1,1,0
cat1-airplane1,cat10-bird2,car1-airplane1,0.000496696,0.38466185331344604,0.00057875866,0.1977071762084961,0,1,1,0
cat1-airplane1,cat10-bird2,dog10-airplane1,0.000496696,0.38466185331344604,0.0006319293,0.15223461389541626,0,1,1,0
cat1-airplane1,cat10-bird2,bear3-airplane1,0.000496696,0.38466185331344604,0.0006315273,0.21315062046051025,0,1,1,0
cat1-airplane1,cat10-bird2,bear8-airplane1,0.000496696,0.38466185331344604,0.000621871,0.21537530422210693,0,1,1,0
cat1-airplane1,cat10-bird2,bear2-airplane1,0.000496696,0.38466185331344604,0.00059031585,0.17205673456192017,0,1,1,0
cat1-airplane1,cat10-bird2,boat2-airplane1,0.000496696,0.38466185331344604,0.00053228415,0.17881518602371216,0,1,1,0
cat1-airplane1,cat10-bird2,boat5-airplane1,0.000496696,0.38466185331344604,0.0005927482,0.14652299880981445,0,1,1,0
cat1-airplane1,cat10-bird2,oven3-airplane1,0.000496696,0.38466185331344604,0.00055356266,0.23850691318511963,0,1,1,0
cat1-airplane1,cat10-bird2,oven5-airplane1,0.000496696,0.38466185331344604,0.00059113523,0.1574307680130005,0,1,1,0
cat1-airplane1,cat10-bird2,chair7-airplane1,0.000496696,0.38466185331344604,0.0006213578,0.18236291408538818,0,1,1,0
cat1-airplane1,cat10-bird2,chair8-airplane1,0.000496696,0.38466185331344604,0.0005472476,0.20249491930007935,0,1,1,0
cat1-airplane1,cat10-bird2,truck10-airplane1,0.000496696,0.38466185331344604,0.0006048841,0.12958598136901855,0,1,1,0
cat1-airplane1,cat10-bird2,bird4-airplane1,0.000496696,0.38466185331344604,0.00062812667,0.2263113260269165,0,1,1,0
cat1-airplane1,cat10-bird2,bicycle4-airplane1,0.000496696,0.38466185331344604,0.00055046147,0.15731114149093628,0,1,1,0
cat1-airplane1,cat10-bird2,bottle4-airplane1,0.000496696,0.38466185331344604,0.00069066137,0.23923462629318237,0,1,1,0
cat1-airplane1,cat10-bird2,bottle6-airplane1,0.000496696,0.38466185331344604,0.0005970084,0.17303389310836792,0,1,1,0
cat1-airplane1,cat10-bird2,bottle5-airplane1,0.000496696,0.38466185331344604,0.0006841719,0.3368005156517029,0,1,1,0
cat1-airplane1,cat10-bird2,clock4-airplane1,0.000496696,0.38466185331344604,0.00067546905,0.4168330430984497,0,0,1,1
cat1-airplane1,cat10-bird2,clock9-airplane1,0.000496696,0.38466185331344604,0.0005559438,0.18298667669296265,0,1,1,0
cat1-airplane1,cat10-bird2,clock10-airplane1,0.000496696,0.38466185331344604,0.00059601874,0.11647200584411621,0,1,1,0
cat1-airplane1,cat10-bird2,clock5-airplane1,0.000496696,0.38466185331344604,0.0005212481,0.22233396768569946,0,1,1,0
cat1-airplane1,cat10-bird2,knife6-airplane1,0.000496696,0.38466185331344604,0.00069524377,0.26180845499038696,0,1,1,0
cat1-airplane1,cat10-bird2,knife1-airplane1,0.000496696,0.38466185331344604,0.00073766,0.3427320718765259,0,1,1,0
cat1-airplane1,cat10-bear1,cat4-airplane1,0.00047775163,0.3371075987815857,0.0006070376,0.11036306619644165,0,1,1,0
cat1-airplane1,cat10-bear1,car1-airplane1,0.00047775163,0.3371075987815857,0.00057875866,0.1977071762084961,0,1,1,0
cat1-airplane1,cat10-bear1,dog10-airplane1,0.00047775163,0.3371075987815857,0.0006319293,0.15223461389541626,0,1,1,0
cat1-airplane1,cat10-bear1,bear3-airplane1,0.00047775163,0.3371075987815857,0.0006315273,0.21315062046051025,0,1,1,0
cat1-airplane1,cat10-bear1,bear8-airplane1,0.00047775163,0.3371075987815857,0.000621871,0.21537530422210693,0,1,1,0
cat1-airplane1,cat10-bear1,bear2-airplane1,0.00047775163,0.3371075987815857,0.00059031585,0.17205673456192017,0,1,1,0
