Anchor,Shape Match,Texture Match,Shape Dot,Shape Cos,Texture Dot,Texture Cos,Shape Dot Closer,Shape Cos Closer,Texture Dot Closer,Texture Cos Closer
cat8-bicycle3,cat8-car2,cat5-bicycle3,0.0005858287,0.5291773676872253,0.00058800494,0.22521859407424927,0,1,1,0
cat8-bicycle3,cat8-car2,car4-bicycle3,0.0005858287,0.5291773676872253,0.00058687344,0.2331017255783081,0,1,1,0
cat8-bicycle3,cat8-car2,car6-bicycle3,0.0005858287,0.5291773676872253,0.00060237205,0.4335819482803345,0,1,1,0
cat8-bicycle3,cat8-car2,dog9-bicycle3,0.0005858287,0.5291773676872253,0.00064482813,0.23483306169509888,0,1,1,0
cat8-bicycle3,cat8-car2,bear5-bicycle3,0.0005858287,0.5291773676872253,0.00058280164,0.1468104124069214,1,1,0,0
cat8-bicycle3,cat8-car2,bear8-bicycle3,0.0005858287,0.5291773676872253,0.000579454,0.17783266305923462,1,1,0,0
cat8-bicycle3,cat8-car2,bear1-bicycle3,0.0005858287,0.5291773676872253,0.00059748726,0.18254238367080688,0,1,1,0
cat8-bicycle3,cat8-car2,boat4-bicycle3,0.0005858287,0.5291773676872253,0.0005482551,0.18851351737976074,1,1,0,0
cat8-bicycle3,cat8-car2,boat5-bicycle3,0.0005858287,0.5291773676872253,0.00058240443,0.12508851289749146,1,1,0,0
cat8-bicycle3,cat8-car2,chair8-bicycle3,0.0005858287,0.5291773676872253,0.00063106447,0.268959641456604,0,1,1,0
cat8-bicycle3,cat8-car2,chair9-bicycle3,0.0005858287,0.5291773676872253,0.0005905378,0.2574580907821655,0,1,1,0
cat8-bicycle3,cat8-car2,chair3-bicycle3,0.0005858287,0.5291773676872253,0.0006450343,0.27585405111312866,0,1,1,0
cat8-bicycle3,cat8-car2,truck1-bicycle3,0.0005858287,0.5291773676872253,0.00052022067,0.24289876222610474,1,1,0,0
cat8-bicycle3,cat8-car2,bird9-bicycle3,0.0005858287,0.5291773676872253,0.0006141326,0.17315804958343506,0,1,1,0
cat8-bicycle3,cat8-car2,airplane8-bicycle3,0.0005858287,0.5291773676872253,0.00053975533,0.1974952220916748,1,1,0,0
cat8-bicycle3,cat8-car2,bottle6-bicycle3,0.0005858287,0.5291773676872253,0.00066739734,0.27028048038482666,0,1,1,0
cat8-bicycle3,cat8-car2,bottle3-bicycle3,0.0005858287,0.5291773676872253,0.0006306566,0.3357524871826172,0,1,1,0
cat8-bicycle3,cat8-car2,keyboard2-bicycle3,0.0005858287,0.5291773676872253,0.0005629497,0.18103933334350586,1,1,0,0
cat8-bicycle3,cat8-car2,knife2-bicycle3,0.0005858287,0.5291773676872253,0.0005542977,0.195839524269104,1,1,0,0
cat8-bicycle3,cat8-car2,elephant8-bicycle3,0.0005858287,0.5291773676872253,0.00058854476,0.3542611598968506,0,1,1,0
cat8-bicycle3,cat8-car2,elephant5-bicycle3,0.0005858287,0.5291773676872253,0.00058106147,0.20946961641311646,1,1,0,0
cat8-bicycle3,cat8-bear1,cat5-bicycle3,0.000590421,0.3038684129714966,0.00058800494,0.22521859407424927,1,1,0,0
cat8-bicycle3,cat8-bear1,car4-bicycle3,0.000590421,0.3038684129714966,0.00058687344,0.2331017255783081,1,1,0,0
cat8-bicycle3,cat8-bear1,car6-bicycle3,0.000590421,0.3038684129714966,0.00060237205,0.4335819482803345,0,0,1,1
cat8-bicycle3,cat8-bear1,dog9-bicycle3,0.000590421,0.3038684129714966,0.00064482813,0.23483306169509888,0,1,1,0
cat8-bicycle3,cat8-bear1,bear5-bicycle3,0.000590421,0.3038684129714966,0.00058280164,0.1468104124069214,1,1,0,0
cat8-bicycle3,cat8-bear1,bear8-bicycle3,0.000590421,0.3038684129714966,0.000579454,0.17783266305923462,1,1,0,0
cat8-bicycle3,cat8-bear1,bear1-bicycle3,0.000590421,0.3038684129714966,0.00059748726,0.18254238367080688,0,1,1,0
cat8-bicycle3,cat8-bear1,boat4-bicycle3,0.000590421,0.3038684129714966,0.0005482551,0.18851351737976074,1,1,0,0
cat8-bicycle3,cat8-bear1,boat5-bicycle3,0.000590421,0.3038684129714966,0.00058240443,0.12508851289749146,1,1,0,0
cat8-bicycle3,cat8-bear1,chair8-bicycle3,0.000590421,0.3038684129714966,0.00063106447,0.268959641456604,0,1,1,0
cat8-bicycle3,cat8-bear1,chair9-bicycle3,0.000590421,0.3038684129714966,0.0005905378,0.2574580907821655,0,1,1,0
cat8-bicycle3,cat8-bear1,chair3-bicycle3,0.000590421,0.3038684129714966,0.0006450343,0.27585405111312866,0,1,1,0
cat8-bicycle3,cat8-bear1,truck1-bicycle3,0.000590421,0.3038684129714966,0.00052022067,0.24289876222610474,1,1,0,0
cat8-bicycle3,cat8-bear1,bird9-bicycle3,0.000590421,0.3038684129714966,0.0006141326,0.17315804958343506,0,1,1,0
cat8-bicycle3,cat8-bear1,airplane8-bicycle3,0.000590421,0.3038684129714966,0.00053975533,0.1974952220916748,1,1,0,0
cat8-bicycle3,cat8-bear1,bottle6-bicycle3,0.000590421,0.3038684129714966,0.00066739734,0.27028048038482666,0,1,1,0
cat8-bicycle3,cat8-bear1,bottle3-bicycle3,0.000590421,0.3038684129714966,0.0006306566,0.3357524871826172,0,0,1,1
cat8-bicycle3,cat8-bear1,keyboard2-bicycle3,0.000590421,0.3038684129714966,0.0005629497,0.18103933334350586,1,1,0,0
cat8-bicycle3,cat8-bear1,knife2-bicycle3,0.000590421,0.3038684129714966,0.0005542977,0.195839524269104,1,1,0,0
cat8-bicycle3,cat8-bear1,elephant8-bicycle3,0.000590421,0.3038684129714966,0.00058854476,0.3542611598968506,1,0,0,1
cat8-bicycle3,cat8-bear1,elephant5-bicycle3,0.000590421,0.3038684129714966,0.00058106147,0.20946961641311646,1,1,0,0
cat8-bicycle3,cat8-bird2,cat5-bicycle3,0.00069370033,0.3774987459182739,0.00058800494,0.22521859407424927,1,1,0,0
cat8-bicycle3,cat8-bird2,car4-bicycle3,0.00069370033,0.3774987459182739,0.00058687344,0.2331017255783081,1,1,0,0
cat8-bicycle3,cat8-bird2,car6-bicycle3,0.00069370033,0.3774987459182739,0.00060237205,0.4335819482803345,1,0,0,1
cat8-bicycle3,cat8-bird2,dog9-bicycle3,0.00069370033,0.3774987459182739,0.00064482813,0.23483306169509888,1,1,0,0
cat8-bicycle3,cat8-bird2,bear5-bicycle3,0.00069370033,0.3774987459182739,0.00058280164,0.1468104124069214,1,1,0,0
cat8-bicycle3,cat8-bird2,bear8-bicycle3,0.00069370033,0.3774987459182739,0.000579454,0.17783266305923462,1,1,0,0
cat8-bicycle3,cat8-bird2,bear1-bicycle3,0.00069370033,0.3774987459182739,0.00059748726,0.18254238367080688,1,1,0,0
cat8-bicycle3,cat8-bird2,boat4-bicycle3,0.00069370033,0.3774987459182739,0.0005482551,0.18851351737976074,1,1,0,0
cat8-bicycle3,cat8-bird2,boat5-bicycle3,0.00069370033,0.3774987459182739,0.00058240443,0.12508851289749146,1,1,0,0
cat8-bicycle3,cat8-bird2,chair8-bicycle3,0.00069370033,0.3774987459182739,0.00063106447,0.268959641456604,1,1,0,0
cat8-bicycle3,cat8-bird2,chair9-bicycle3,0.00069370033,0.3774987459182739,0.0005905378,0.2574580907821655,1,1,0,0
cat8-bicycle3,cat8-bird2,chair3-bicycle3,0.00069370033,0.3774987459182739,0.0006450343,0.27585405111312866,1,1,0,0
cat8-bicycle3,cat8-bird2,truck1-bicycle3,0.00069370033,0.3774987459182739,0.00052022067,0.24289876222610474,1,1,0,0
cat8-bicycle3,cat8-bird2,bird9-bicycle3,0.00069370033,0.3774987459182739,0.0006141326,0.17315804958343506,1,1,0,0
cat8-bicycle3,cat8-bird2,airplane8-bicycle3,0.00069370033,0.3774987459182739,0.00053975533,0.1974952220916748,1,1,0,0
cat8-bicycle3,cat8-bird2,bottle6-bicycle3,0.00069370033,0.3774987459182739,0.00066739734,0.27028048038482666,1,1,0,0
cat8-bicycle3,cat8-bird2,bottle3-bicycle3,0.00069370033,0.3774987459182739,0.0006306566,0.3357524871826172,1,1,0,0
cat8-bicycle3,cat8-bird2,keyboard2-bicycle3,0.00069370033,0.3774987459182739,0.0005629497,0.18103933334350586,1,1,0,0
cat8-bicycle3,cat8-bird2,knife2-bicycle3,0.00069370033,0.3774987459182739,0.0005542977,0.195839524269104,1,1,0,0
cat8-bicycle3,cat8-bird2,elephant8-bicycle3,0.00069370033,0.3774987459182739,0.00058854476,0.3542611598968506,1,1,0,0
cat8-bicycle3,cat8-bird2,elephant5-bicycle3,0.00069370033,0.3774987459182739,0.00058106147,0.20946961641311646,1,1,0,0
