Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
knife,airplane1,clock,0.0005205034,0.0008541992,0.0012857378,0,0,1,airplane,,,0,1
knife,bird2,bottle,0.00017101804,0.0016380867,0.0065936684,0,0,1,bird,,,0,1
knife,car3,car,1.8011921e-06,0.19214104,0.19214104,0,1,0,car,,,0,1
knife,chair1,car,2.2148647e-07,0.0008125556,0.22666585,0,0,1,chair,,,0,1
knife,clock2,clock,1.3759753e-05,0.10218209,0.10218209,0,1,0,clock,,,0,1
knife,dog1,dog,2.6810876e-05,0.0064351,0.0064351,0,1,0,dog,,,0,1
knife,elephant1,elephant,1.272866e-08,0.44906312,0.44906312,0,1,0,elephant,,,0,1
knife,keyboard3,bottle,2.9671395e-05,0.00024101307,0.04000884,0,0,1,keyboard,,,0,1
knife,oven1,oven,1.09170105e-05,0.00041282276,0.00041282276,0,1,0,oven,,,0,1
knife,truck2,truck,2.9453888e-05,0.05517102,0.05517102,0,1,0,truck,,,0,1
knife,bear3,bear,3.944657e-08,0.20244482,0.20244482,0,1,0,bear,,,0,1
knife,chair1,car,2.2148647e-07,0.0008125556,0.22666585,0,0,1,chair,,,0,1
knife,dog1,dog,2.6810876e-05,0.0064351,0.0064351,0,1,0,dog,,,0,1
knife,elephant3,elephant,2.6676918e-08,0.4502621,0.4502621,0,1,0,elephant,,,0,1
knife,keyboard3,bottle,2.9671395e-05,0.00024101307,0.04000884,0,0,1,keyboard,,,0,1
knife,oven3,oven,9.682911e-05,0.00602182,0.00602182,0,1,0,oven,,,0,1
knife,bear2,bear,1.0943454e-07,0.20622964,0.20622964,0,1,0,bear,,,0,1
knife,bicycle3,bottle,4.9287406e-05,8.36289e-05,0.00061694783,0,0,1,bicycle,,,0,1
knife,bird1,bird,9.346745e-06,0.0047705276,0.0047705276,0,1,0,bird,,,0,1
knife,bottle2,bottle,1.8515566e-08,0.01724979,0.01724979,0,1,0,bottle,,,0,1
knife,car3,car,1.8011921e-06,0.19214104,0.19214104,0,1,0,car,,,0,1
knife,cat3,bird,2.0198354e-07,3.784586e-05,0.00037226293,0,0,1,cat,,,0,1
knife,dog1,dog,2.6810876e-05,0.0064351,0.0064351,0,1,0,dog,,,0,1
knife,elephant2,elephant,9.068595e-06,0.4788307,0.4788307,0,1,0,elephant,,,0,1
knife,truck2,truck,2.9453888e-05,0.05517102,0.05517102,0,1,0,truck,,,0,1
knife,bear2,bear,1.0943454e-07,0.20622964,0.20622964,0,1,0,bear,,,0,1
knife,cat1,bear,1.1485426e-05,0.0052270736,0.0054934523,0,0,1,cat,,,0,1
knife,clock2,clock,1.3759753e-05,0.10218209,0.10218209,0,1,0,clock,,,0,1
knife,keyboard3,bottle,2.9671395e-05,0.00024101307,0.04000884,0,0,1,keyboard,,,0,1
knife,airplane3,car,0.00068231946,0.00019826363,0.001945269,0,0,1,knife,,,1,0
knife,bear1,bear,3.835106e-07,0.17295007,0.17295007,0,1,0,bear,,,0,1
knife,boat1,boat,4.702302e-05,0.029869655,0.029869655,0,1,0,boat,,,0,1
knife,car2,bottle,1.2092925e-05,3.3690387e-05,0.003786788,0,0,1,car,,,0,1
knife,cat2,cat,2.0692708e-07,0.05706082,0.05706082,0,1,0,cat,,,0,1
knife,clock3,clock,1.259256e-05,0.0020032898,0.0020032898,0,1,0,clock,,,0,1
knife,keyboard1,bottle,0.00019851173,0.0011443988,0.011955501,0,0,1,keyboard,,,0,1
knife,oven2,bottle,0.0002176414,0.00978568,0.017800825,0,0,1,oven,,,0,1
knife,bicycle2,bottle,4.4487165e-06,5.6459372e-05,0.008084711,0,0,1,bicycle,,,0,1
knife,cat2,cat,2.0692708e-07,0.05706082,0.05706082,0,1,0,cat,,,0,1
knife,clock1,clock,2.1078295e-05,0.08621252,0.08621252,0,1,0,clock,,,0,1
knife,dog1,dog,2.6810876e-05,0.0064351,0.0064351,0,1,0,dog,,,0,1
knife,keyboard3,bottle,2.9671395e-05,0.00024101307,0.04000884,0,0,1,keyboard,,,0,1
knife,oven2,bottle,0.0002176414,0.00978568,0.017800825,0,0,1,oven,,,0,1
knife,truck3,bottle,5.877029e-06,0.02302868,0.042228576,0,0,1,truck,,,0,1
knife,airplane1,clock,0.0005205034,0.0008541992,0.0012857378,0,0,1,airplane,,,0,1
knife,bicycle1,bicycle,3.4246208e-05,0.002686229,0.002686229,0,1,0,bicycle,,,0,1
knife,bird1,bird,9.346745e-06,0.0047705276,0.0047705276,0,1,0,bird,,,0,1
knife,boat3,boat,1.6405436e-06,0.00030092295,0.00030092295,0,1,0,boat,,,0,1
knife,bottle3,bottle,4.00747e-08,0.11345991,0.11345991,0,1,0,bottle,,,0,1
knife,chair3,chair,9.656602e-06,0.002470142,0.002470142,0,1,0,chair,,,0,1
knife,clock2,clock,1.3759753e-05,0.10218209,0.10218209,0,1,0,clock,,,0,1
knife,dog2,dog,1.1780911e-05,0.0074030817,0.0074030817,0,1,0,dog,,,0,1
knife,oven3,oven,9.682911e-05,0.00602182,0.00602182,0,1,0,oven,,,0,1
knife,truck1,bottle,7.175948e-05,0.0011006767,0.015933722,0,0,1,truck,,,0,1
knife,airplane3,car,0.00068231946,0.00019826363,0.001945269,0,0,1,knife,,,1,0
knife,bird3,oven,0.00037930108,0.0021031008,0.004146697,0,0,1,bird,,,0,1
knife,boat3,boat,1.6405436e-06,0.00030092295,0.00030092295,0,1,0,boat,,,0,1
knife,bottle3,bottle,4.00747e-08,0.11345991,0.11345991,0,1,0,bottle,,,0,1
knife,car2,bottle,1.2092925e-05,3.3690387e-05,0.003786788,0,0,1,car,,,0,1
knife,chair2,bottle,8.5981725e-07,0.00024741402,0.00033812574,0,0,1,chair,,,0,1
knife,elephant2,elephant,9.068595e-06,0.4788307,0.4788307,0,1,0,elephant,,,0,1
knife,bicycle1,bicycle,3.4246208e-05,0.002686229,0.002686229,0,1,0,bicycle,,,0,1
knife,boat1,boat,4.702302e-05,0.029869655,0.029869655,0,1,0,boat,,,0,1
knife,bottle3,bottle,4.00747e-08,0.11345991,0.11345991,0,1,0,bottle,,,0,1
knife,car2,bottle,1.2092925e-05,3.3690387e-05,0.003786788,0,0,1,car,,,0,1
knife,cat2,cat,2.0692708e-07,0.05706082,0.05706082,0,1,0,cat,,,0,1
knife,truck3,bottle,5.877029e-06,0.02302868,0.042228576,0,0,1,truck,,,0,1
knife,airplane2,car,2.6805767e-05,0.0010468528,0.021769948,0,0,1,airplane,,,0,1
knife,bear3,bear,3.944657e-08,0.20244482,0.20244482,0,1,0,bear,,,0,1
knife,bicycle1,bicycle,3.4246208e-05,0.002686229,0.002686229,0,1,0,bicycle,,,0,1
