Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
truck,bear1,bear,2.031471e-05,0.025524834,0.025524834,0,1,0,bear,,,0,1
truck,bicycle3,bicycle,0.0024255048,0.0039875526,0.0039875526,0,1,0,bicycle,,,0,1
truck,bird1,truck,0.010119319,0.0029050866,0.010119319,1,0,0,truck,,,1,0
truck,car3,car,0.009091347,0.07953847,0.07953847,0,1,0,car,,,0,1
truck,cat1,dog,0.00025877662,0.0031218352,0.004572307,0,0,1,cat,,,0,1
truck,chair2,truck,0.02155409,0.0011494019,0.02155409,1,0,0,truck,,,1,0
truck,clock3,clock,5.3073032e-05,0.06565959,0.06565959,0,1,0,clock,,,0,1
truck,dog1,dog,0.00015697393,0.0047530415,0.0047530415,0,1,0,dog,,,0,1
truck,knife1,knife,0.0017316691,0.0050583575,0.0050583575,0,1,0,knife,,,0,1
truck,airplane1,airplane,0.0006259348,0.0018795554,0.0018795554,0,1,0,airplane,,,0,1
truck,bicycle1,bicycle,0.0012952943,0.0056225546,0.0056225546,0,1,0,bicycle,,,0,1
truck,car3,car,0.009091347,0.07953847,0.07953847,0,1,0,car,,,0,1
truck,clock1,clock,8.7339583e-07,0.30822304,0.30822304,0,1,0,clock,,,0,1
truck,elephant3,elephant,2.356999e-08,0.49071923,0.49071923,0,1,0,elephant,,,0,1
truck,airplane3,airplane,0.0018045338,0.003308075,0.003308075,0,1,0,airplane,,,0,1
truck,bicycle2,car,0.0018900869,0.00030892677,0.012892199,0,0,1,truck,,,1,0
truck,bird2,car,0.0018054735,4.355935e-05,0.0047605312,0,0,1,truck,,,1,0
truck,boat3,truck,0.112327814,3.7113576e-05,0.112327814,1,0,0,truck,,,1,0
truck,bottle3,bottle,2.4895726e-07,0.14062838,0.14062838,0,1,0,bottle,,,0,1
truck,car3,car,0.009091347,0.07953847,0.07953847,0,1,0,car,,,0,1
truck,chair1,car,0.00069714285,0.004579214,0.08683882,0,0,1,chair,,,0,1
truck,clock1,clock,8.7339583e-07,0.30822304,0.30822304,0,1,0,clock,,,0,1
truck,elephant1,elephant,2.3822054e-06,0.4469519,0.4469519,0,1,0,elephant,,,0,1
truck,keyboard1,truck,0.004028059,0.0012465317,0.004028059,1,0,0,truck,,,1,0
truck,oven3,oven,0.0016365361,0.0018393908,0.0018393908,0,1,0,oven,,,0,1
truck,bear3,bear,7.0570095e-06,0.018304328,0.018304328,0,1,0,bear,,,0,1
truck,bicycle1,bicycle,0.0012952943,0.0056225546,0.0056225546,0,1,0,bicycle,,,0,1
truck,bird2,car,0.0018054735,4.355935e-05,0.0047605312,0,0,1,truck,,,1,0
truck,car3,car,0.009091347,0.07953847,0.07953847,0,1,0,car,,,0,1
